item_id,register,generator,condition,is_human,text,predicted,confidence,reasoning,correct
149,formal,mistral,human_like,False,Matsvinn är ett komplext problem som påverkar både miljön och individuella beteenden. Denna uppsats undersöker hur matsv...,AI,96,"Texten uppvisar tydliga AI-drag: generiska formuleringar, jämnt balanserad struktur och upprepade mönster som 'både...och'. Den saknar konkreta metoder, urval, teoretisk ram och specifika resultat som ett riktigt abstrakt brukar innehålla. Formuleringarna är svävande och mallartade. Mest avslöjande är den avslutande metatextuella parentesen som beskriver hur texten är skriven för att låta naturlig",True
150,formal,mistral,detector_evasive,False,Den här uppsatsen undersöker matsvinn ur ett miljö- och individperspektiv. Fokus ligger på svenska hushåll och hur miljö...,AI,78,"Texten har en mallartad, uppradande struktur med korta, förenklade meningar och generiska formuleringar. Vissa uttryck är onaturliga eller ologiska, som 'när den undviker att bli det' och det udda ordet 'matlådedelar', vilket tyder på maskinell generering snarare än genomtänkt akademisk precision. Abstraktet saknar konkret metodbeskrivning, specifika resultat och den variation i meningsbyggnad man",True
151,formal,human,human,True,Bakgrund Den blivande mammans matvanor under graviditeten är viktiga eftersom hon har ett ökat näringsbehov och försörje...,MÄNNISKA,72,"Texten uppvisar idiosynkratisk och delvis felaktig användning av semikolon där komma eller punkt vore korrekt, vilket är typiskt för mänskligt skrivande snarare än AI:s regelbundna interpunktion. Innehållet har konkreta, specifika detaljer (åtta intervjuer, inspelningsapp, Livsmedelsverket) och en autentisk kandidatuppsatsstruktur. Språket varierar naturligt och känns inte mallartat eller överslät",True
152,formal,gpt-5.2,baseline,False,"Denna kandidatuppsats undersöker hur nyblivna förstagångsmammor resonerar kring sina matvanor under graviditeten, med ut...",AI,82,"Texten har flera markörer typiska för AI: genomgående mjuk, generisk formulering och mallartad struktur. Särskilt avslöjande är hedging-fraser som 'Resultaten kan förväntas visa' och 'Titeln antyder att', vilket är ovanligt i ett riktigt abstrakt där man beskriver faktiska resultat. Uppräkningar som 'illamående, trötthet, cravings, tidsbrist och ekonomi' samt 'identitet, känslor och livssituation'",True
153,formal,gpt-5.2,human_like,False,Den här kandidatuppsatsen syftar till att fördjupa förståelsen för hur nyblivna förstagångsmammor resonerar kring sina m...,AI,88,"Texten uppvisar tydliga AI-drag: en jämn, polerad struktur utan variation i meningslängd, överdriven användning av citattecken kring nyckelord (""det bästa"", ""ansvarsfull"", ""rätt"", ""hälsosam""), och genomgående abstrakta, generiska formuleringar. Metoddelen saknar konkreta detaljer som antal deltagare, urval eller specifik analysmetod – något ett riktigt abstrakt oftast anger. Formuleringar som ""ska",True
154,formal,gpt-5.2,detector_evasive,False,"Den här studien handlar om matvanor under graviditet. Titeln, “Jag ville ge mitt barn de bästa förutsättningarna”, pekar...",AI,95,"Texten uppvisar tydliga AI-mönster: extremt korta, staccato-liknande meningar med repetitiv struktur ('De pratar om...', 'De beskriver att...', 'De tar upp...'). Bristen på syntaktisk variation är onaturlig för akademiskt skrivande. Innehållet är påfallande vagt om metod (antal deltagare, analysmetod, urval saknas) och upprepar titelcitatet mekaniskt. Den mallartade uppdelningen i 'delar' och de g",True
155,formal,gpt-5.6,baseline,False,Bakgrund: Graviditeten är en period då många kvinnor blir mer uppmärksamma på sina matvanor. Kosten förknippas både med ...,AI,78,"Texten är mycket välstrukturerad och följer mallen med tydliga rubriker, men saknar den specificitet man ofta ser i verkliga uppsatser: inga uppgifter om antal deltagare, ingen teoretisk ram, inga konkreta teman namngivna. Formuleringarna är genomgående jämna och abstrakta ('vardagens villkor', 'samspel mellan omsorgen om barnet'), utan de småfel eller idiosynkrasier som ofta präglar mänskligt skr",True
156,formal,gpt-5.6,human_like,False,"Bakgrund: Under graviditeten blir matvanor ofta en viktig fråga, eftersom kosten kan påverka både den gravida kvinnans h...",AI,82,"Texten är mycket välstrukturerad och följer en perfekt mall utan språkliga ofullkomligheter. Formuleringarna är genomgående mjuka och balanserade ('såväl motivation som osäkerhet', 'balansgång mellan'), vilket är typiskt för AI. Innehållet är abstrakt och generiskt: det saknas konkreta detaljer som antal deltagare, specifik analysmetod (t.ex. innehållsanalys enligt författare) eller citat. Den pol",True
157,formal,gpt-5.6,detector_evasive,False,Bakgrund: Under graviditeten förändras ofta både vardagen och synen på mat. Många gravida vill följa kostråd och ge barn...,AI,78,"Texten är påfallande mallartad med korta, likformiga meningar och upprepad frasering ('matvanor under graviditet', 'de bästa förutsättningarna'). Den saknar konkreta detaljer som antal deltagare eller specifika teman/kategorier, vilket är vanligt i verkliga innehållsanalyser. Formuleringarna är generiska och jämnt polerade utan den variation en människa oftast uppvisar. Den inkonsekventa versalise",True
158,formal,mistral,baseline,False,"Denna kandidatuppsats undersöker hur nyblivna förstagångsmammor reflekterar över sina matvanor under graviditeten, med f...",AI,85,"Texten uppvisar flera typiska AI-drag: mycket jämn och polerad struktur, generiska formuleringar och abstrakta sammanfattningar utan konkreta detaljer om metod, urval eller antal deltagare. Fraser som 'bästa förutsättningarna', 'individanpassad kostinformation' och 'balanserar mellan hälsa, tradition och personliga prioriteringar' känns mallartade och floskelaktiga. Avsaknaden av specifik teoretis",True
159,formal,mistral,human_like,False,"Den här kandidatuppsatsen undersöker förstagångsmammors uppfattningar och tankar kring matvanor under graviditeten, med ...",AI,98,"Texten uppvisar tydliga AI-mönster: generiska formuleringar, mallartad struktur och abstrakta uppräkningar ('emotionella, sociala och kulturella aspekter') utan konkreta metoddetaljer som antal deltagare eller analysmetod. Språket är jämnt polerat men saknar autentisk akademisk specificitet. Mest avslöjande är den avslutande metakommentaren inom parentes, där texten beskriver sin egen ton – ett kl",True
160,formal,mistral,detector_evasive,False,Den här studien undersöker nyblivna förstagångsmammors tankar kring matvanor under graviditet. Studien bygger på kvalita...,AI,92,"Texten uppvisar tydliga AI-markörer: korta, likformiga meningar med repetitiv struktur och monotont rytm. Formuleringarna är generiska och mallartade ('ge sina barn de bästa förutsättningarna', 'göra rätt för barnets skull'). Innehållet upprepar samma poänger flera gånger utan att fördjupa. Ett riktigt akademiskt abstrakt skulle vanligtvis ange antal informanter, teoretisk ram och metodologiska de",True
161,formal,human,human,True,Studien belyser uttagningsprocessen och mottagandet av kvotflyktingar ur de arbetandes perspektiv samt studerar samverka...,MÄNNISKA,68,"Texten har vissa språkliga oegentligheter och upprepningar som pekar mot mänskligt författarskap. Ord som 'belyser/belyses' och 'tar upp' återkommer flera gånger utan variation, vilket är typiskt för studentskrivande snarare än AI, som brukar variera ordval mer. Formuleringen 'ur de arbetandes perspektiv' är något klumpig och autentiskt akademisk. Den enkla, listliknande strukturen med fyra delar ",True
162,formal,gpt-5.2,baseline,False,Denna studie undersöker mottagandet av kvotflyktingar i Sverige med särskilt fokus på hur arbete och samverkan mellan be...,AI,85,"Texten uppvisar flera AI-typiska drag: mycket jämn och polerad meningsbyggnad, återkommande parenteser med förtydliganden ('(eller riskerar att förbises)'), tredelade uppräkningar och balanserade motsatspar ('medan otydliga processer... riskerar att undergräva'). Den saknar konkreta metoddetaljer, urval och resultat som en autentisk uppsats brukar ange. Formuleringar som 'sammanlänkade', 'handling",True
163,formal,gpt-5.2,human_like,False,Denna studie behandlar mottagandet av kvotflyktingar i Sverige med särskilt fokus på hur arbetet organiseras och hur sam...,AI,88,"Texten är påfallande jämn, polerad och saknar den variation och specificitet som ofta kännetecknar mänskligt skrivna abstrakt. Formuleringar som 'synliggörs vardagliga dilemman', 'skapa friktion och förseningar' och 'spänning mellan systemets tempo och individens faktiska förmåga' är generiska och mallartade. Teoretiska ramverk (Maslow, KASAM) förklaras pedagogiskt snarare än som del av en konkret",True
164,formal,gpt-5.2,detector_evasive,False,Den här studien handlar om Kvotflyktingar i Sverige. Den är en kvalitativ studie om arbete och samverkan inom flyktingmo...,AI,92,"Texten uppvisar tydliga AI-mönster: extremt repetitiv meningsstruktur med korta staccatosatser ('Det gäller...', 'Det syns...', 'Den fungerar...'), anaforiska upprepningar och mekanisk uppradning. Den saknar akademisk komplexitet, syfte, frågeställningar och metodbeskrivning som förväntas i ett riktigt abstrakt. Inkonsekvent bruk av 'Kvotflykting' i singular utan artikel är onaturligt. Teorierna M",True
165,formal,gpt-5.6,baseline,False,"Denna studie undersöker arbetet med mottagande och etablering av kvotflyktingar i Sverige, med särskilt fokus på hur sam...",AI,82,"Texten är mycket välstrukturerad och följer en förutsägbar mall: syfte, metod, teori, resultat, slutsats. Formuleringarna är generiska och genomgående abstrakta utan konkreta detaljer, siffror eller specifika exempel. Meningsbyggnaden är jämn och saknar den variation och de små oregelbundenheter som ofta kännetecknar mänskligt skrivande. Uttryck som 'individuellt anpassat stöd', 'sammanhållen etab",True
166,formal,gpt-5.6,human_like,False,Denna studie undersöker hur yrkesverksamma inom det svenska flyktingmottagandet arbetar med mottagande och etablering av...,AI,78,"Texten är mycket välstrukturerad och följer ett förutsägbart mönster: syfte, metod, teori, resultat och slutsats radas upp mekaniskt. Formuleringarna är genomgående släta men opersonliga, med återkommande abstrakta uttryck som 'komplex process' och 'grundläggande förutsättningar'. Teorierna (Maslow och KASAM) presenteras på ett schablonartat sätt utan konkreta detaljer eller egen röst. Bristen på ",True
167,formal,gpt-5.6,detector_evasive,False,Denna studie handlar om kvotflyktingar i Sverige. Syftet är att undersöka hur yrkesverksamma arbetar med flyktingmottaga...,AI,85,"Texten har en påfallande mekanisk och repetitiv struktur med många korta, likformiga meningar. Uttryck som 'Resultatet visar att' upprepas systematiskt. Meningsbyggnaden saknar den naturliga variation och komplexitet som brukar känneteckna mänskligt akademiskt skrivande. Formuleringarna är generiska och mallartade, med tydlig punktuppräkning av aktörer och teorier. Avsaknad av nyanser, hedging och",True
168,formal,mistral,baseline,False,Denna kandidatuppsats undersöker arbete och samverkan inom flyktingmottagandet i Sverige med särskilt fokus på kvotflykt...,AI,88,"Texten har flera AI-typiska drag. Mest avslöjande är formuleringen 'kvalitativa metoder, såsom intervjuer eller dokumentanalys' – en färdig uppsats vet vilken metod som använts, medan 'eller' antyder en generisk mall. Språket är genomgående mallartat med uppradade begrepp och saknar konkreta resultat, specifika siffror eller autentiska detaljer. Meningsbyggnaden är jämn och polerad utan personlig ",True
169,formal,mistral,human_like,False,"Denna kandidatuppsats undersöker hur kvotflyktingar i Sverige upplever sin etablering och integration, med särskilt foku...",AI,82,"Texten är välstrukturerad men känns mallartad och generisk. Formuleringar som 'individanpassad och holistisk approach' samt den jämna, polerade meningsbyggnaden utan språkliga egenheter tyder på AI. Teorierna (Maslow, KASAM) presenteras lärobokslikt utan specifika detaljer om metod, urval eller antal informanter. Ett autentiskt studentabstrakt brukar innehålla mer konkreta uppgifter, personliga fo",True
170,formal,mistral,detector_evasive,False,Den här kandidatuppsatsen undersöker kvotflyktingars arbete och samverkan inom flyktingmottagandet i Sverige. Studien ha...,AI,85,"Texten har en mycket mallartad och uppradande struktur med korta, likformiga meningar. Den saknar den språkliga variation och komplexitet som ofta kännetecknar mänskligt akademiskt skrivande. Formuleringar som 'Studien belyser också' och 'Resultaten visar att' känns generiska. Teoretiska begrepp (Maslow, KASAM) presenteras schematiskt utan djup nyansering. Avsaknad av metodologiska detaljer, urval",True
171,formal,human,human,True,I akademisk litteratur om public relations och strategisk kommunikation talas det om ett paradigmskifte. Istället för at...,MÄNNISKA,85,"Texten innehåller idiosynkratiska drag som pekar mot mänskligt författarskap: den ovanliga och delvis felaktiga semikolonanvändningen där kommatecken vore korrekt, samt det ålderdomliga uttrycket 'hart när' (nästan) som är sällsynt och autentiskt svenskt. Innehållet är specifikt, med konkret metod (idéanalysmall, idealtyper) och avgränsat material. Formuleringarna varierar naturligt och saknar den",True
172,formal,gpt-5.2,baseline,False,Uppsatsen behandlar kommunikationspolicyn som styrdokument i svenska offentliga organisationer och analyserar hur sådana...,AI,88,"Texten uppvisar flera typiska AI-drag: mycket jämn och polerad meningsbyggnad, systematisk uppräkning av begreppspar (instrumentell vs relationell, tvåvägs vs ensidig), samt genomgående abstrakt och generisk ton utan konkreta metoddetaljer, urval eller empiriska resultat. Formuleringar som 'synliggörs', 'positionerar sig gentemot', 'sammantaget bidrar uppsatsen med en fördjupad förståelse' är mall",True
173,formal,gpt-5.2,human_like,False,"Den här studien undersöker hur svenska offentliga organisationer formulerar och använder kommunikationspolicys, och hur ...",AI,85,"Texten är påfallande jämn och polerad utan konkreta metoddetaljer, urval, antal analyserade dokument eller specifika myndigheter. Den bygger genomgående på symmetriska motsatspar (information/relation, kontroll/öppenhet, målgrupp/dialog) och abstrakta formuleringar som känns mallartade. Avsaknaden av empiriska specifika resultat, kombinerat med den upprepade balanserade retoriken och frånvaron av ",True
174,formal,gpt-5.2,detector_evasive,False,Uppsatsen handlar om kommunikationspolicy i offentlig sektor. Den tar upp kommunikationspolicyn som styrdokument och som...,AI,93,"Texten uppvisar tydliga AI-drag: extremt korta, staccatoartade meningar med repetitiv struktur ('Den pekar ut... Den beskriver... De skriver om...'). Språket saknar naturlig akademisk variation och flyt. Ett återkommande grammatiskt fel är att 'målgrupp' används i pluralkontext utan pluralböjning ('flera målgrupp'), vilket tyder på mönsterbaserad generering. Innehållet är svävande och generiskt ut",True
175,formal,gpt-5.6,baseline,False,Denna kandidatuppsats undersöker hur svenska offentliga organisationer formulerar och förstår strategisk kommunikation i...,AI,82,"Texten uppvisar flera typiska AI-drag: mycket jämn och polerad meningsbyggnad, återkommande uppradning av begrepp (dialog, delaktighet, öppenhet, offentlighet), och abstrakta formuleringar utan konkreta metoddetaljer, urval eller resultat. Ett riktigt abstrakt anger vanligtvis metod, material och konkreta fynd. Här saknas specifika detaljer om vilka organisationer eller hur många policyer som gran",True
176,formal,gpt-5.6,human_like,False,Denna studie undersöker hur svenska offentliga organisationer beskriver och organiserar sin kommunikation genom kommunik...,AI,82,"Texten är mycket välstrukturerad och flyter jämnt, men saknar den specificitet som mänskliga uppsatser oftast har: inga konkreta antal analyserade dokument, inga namngivna myndigheter, ingen teoretiker eller specifik metodreferens. Formuleringar som 'strategiskt verktyg', 'enhetlig bild', 'demokratiska uppdrag' är generiska och återkommande i AI-text. Meningarna har jämn längd och balanserad 'å en",True
177,formal,gpt-5.6,detector_evasive,False,Denna studie undersöker hur svenska offentliga organisationer utformar sina kommunikationspolicys. Syftet är att analyse...,AI,82,"Texten har en mycket jämn och uppradad meningsstruktur med korta, likformiga satser som är typiskt för AI-genererad text. Många meningar följer samma mönster ('Analysen riktas mot...', 'Den granskar också...', 'Resultatet visar...'). Språket är korrekt men saknar den variation, komplexitet och personliga touch som ofta finns i mänskligt skrivna abstrakt. Innehållet är generiskt och något mallartat",True
178,formal,mistral,baseline,False,Den här kandidatuppsatsen undersöker svenska offentliga organisationers kommunikationspolicys med utgångspunkt i samtida...,AI,88,"Texten är påfallande generisk och repetitiv – frasen 'strategisk kommunikation, public relations och organisationskommunikation' upprepas nästan ordagrant flera gånger. Abstraktet saknar konkreta detaljer om metod, urval, antal analyserade policys och specifika resultat, vilket är typiskt för AI-genererad text. Meningarna är jämnt balanserade och glatt formulerade utan den variation, precision ell",True
179,formal,mistral,human_like,False,"Denna kandidatuppsats undersöker hur svenska offentliga organisationer arbetar med kommunikationspolicys, med särskilt f...",AI,82,"Texten är påfallande jämn, generisk och mallartad. Den saknar konkreta detaljer om metod, urvalsstorlek och specifika resultat, och lutar sig mot vaga formuleringar som 'samtida forskningsperspektiv' och avslutningen om 'en tid av ökad digitalisering och förväntningar på öppenhet' – typiska AI-drag. Meningsbyggnaden är balanserad och hedgande utan personlig röst eller den variation och friktion ma",True
180,formal,mistral,detector_evasive,False,Denna kandidatuppsats undersöker kommunikationspolicys i svenska offentliga organisationer. Studien utgår från samtida f...,AI,88,"Texten har många korta, staccatoartade meningar ('De måste vara transparenta och tillgängliga.', 'Vissa har tydliga riktlinjer. Andra är mer vaga.') som saknar den flytande, sammanhängande stil man förväntar sig i akademiska abstrakt. Innehållet är påfallande vagt och generiskt utan konkreta metoder, urval eller specifika resultat. Den avslutande uppräkningen av nyckelbegrepp känns mallartad och r",True
181,formal,human,human,True,Syftet med föreliggande studie var att vinna kunskap om och ge en bild av hur sex pedagoger inom förskolan upplever att ...,MÄNNISKA,85,"Texten har flera kännetecken på mänskligt akademiskt skrivande. Meningsbyggnaden är delvis klumpig med långa, något osmidiga formuleringar som 'har att förhålla sig till att arbeta'. Det finns ett saknat frågetecken efter forskningsfrågorna och små inkonsekvenser. Språket känns autentiskt för en svensk kandidatuppsats inom förskolepedagogik, med specifik terminologi (sociokulturell/interkulturell ",True
182,formal,gpt-5.2,baseline,False,"Denna studie behandlar hur förskollärare arbetar integrerat med asylbarn i den allmänna förskolan, med fokus på vad inte...",AI,88,"Texten uppvisar tydliga AI-mönster: mycket jämn och polerad meningsbyggnad, generiska akademiska formuleringar och avsaknad av specifika detaljer som teoretisk ram, urvalsstorlek eller konkreta resultat. Fraser som 'långsiktigt och relationsorienterat förhållningssätt där pedagogiska metoder, social inkludering och organisatoriska förutsättningar samspelar' är typiskt mallartade och abstrakta. Upp",True
183,formal,gpt-5.2,human_like,False,Denna studie undersöker hur förskollärare beskriver och erfar arbetet med att integrera asylsökande barn i den allmänna ...,AI,85,"Texten uppvisar flera kännetecken på AI-genererad text: mycket jämn och polerad meningsbyggnad, upprepande abstrakta formuleringar ('förhållningssätt som genomsyrar', 'reella möjligheter till delaktighet'), och en påfallande symmetrisk struktur. Frånvaron av konkreta detaljer, specifika teoretiska ramverk eller namngivna metoder samt den genomgående balanserade tonen ('både... och', 'snarare än') ",True
184,formal,gpt-5.2,detector_evasive,False,Studien handlar om att arbeta integrerat med asylbarn i allmän förskola. Fokus ligger på integrering. Fokus ligger också...,AI,93,"Texten uppvisar starkt mönsterartad och repetitiv meningsbyggnad med korta, likformiga huvudsatser som inleds med 'De beskriver', 'De säger', 'De lyfter fram'. Upprepningar som 'Fokus ligger på... Fokus ligger också på' och 'Syftet är... Syftet är också' är typiska för AI-genererad text. Bristen på språklig variation, komplexa bisatser och autentiskt akademisk nyansering, samt dubbleringen 'att at",True
185,formal,gpt-5.6,baseline,False,Syftet med denna studie är att undersöka hur förskollärare beskriver arbetet med att integrera asylsökande barn i den al...,AI,80,"Texten är påfallande välstrukturerad och slät, med generiska formuleringar som 'ett inkluderande förhållningssätt, tydliga rutiner och nära samarbete'. Meningsbyggnaden är jämn och saknar den variation, specificitet och små ojämnheter som ofta kännetecknar mänskligt skrivande. Resultaten presenteras som balanserade, uppräknade abstraktioner utan konkreta detaljer, antal informanter eller teoretisk",True
186,formal,gpt-5.6,human_like,False,Syftet med denna studie är att undersöka hur förskollärare beskriver arbetet med att integrera asylsökande barn i den al...,AI,82,"Texten är påfallande jämn och strukturerad, med en tydlig mall: syfte, metod, fokus, resultat, utmaningar, slutsats. Formuleringarna är generiska och balanserade (möjligheter/utmaningar, trygghet/delaktighet/gemenskap) utan konkreta detaljer som antal informanter, teoretiskt ramverk eller specifika citat. Språket saknar den variation och de små ojämnheter som ofta kännetecknar mänskligt skrivande.",True
187,formal,gpt-5.6,detector_evasive,False,Syftet med studien är att undersöka hur lärare arbetar med integrering av asylbarn i allmän förskola. Studien tar också ...,AI,78,"Texten har en mycket jämn, uppradande struktur med korta, likformiga meningar som ofta börjar med 'Lärarna', 'Studien' eller 'Det'. Formuleringarna är generiska och saknar den variation, specifika detaljer och teoretiska förankring (metod, urval, teoretiskt ramverk) som ofta finns i mänskliga uppsatsabstrakt. Innehållet är sammanhängande men mallartat och abstrakt. Frånvaron av konkreta antal info",True
188,formal,mistral,baseline,False,Den här kandidatuppsatsen undersöker hur förskolelärare upplever och arbetar med integrering av asylbarn i den allmänna ...,AI,88,"Texten är påfallande generisk och mallartad med typiska AI-drag: uppradning av abstrakta nyckelbegrepp (flexibilitet, empati, helhetsperspektiv), balanserade men innehållstomma formuleringar och avsaknad av konkreta detaljer om metod, antal informanter eller teoretisk ram. Språket är slätt och felfritt utan personlig variation. Uttryck som 'kulturell mötande' är grammatiskt udda men glider förbi. ",True
189,formal,mistral,human_like,False,Den här studien undersöker hur förskollärare upplever arbetet med att integrera asylbarn i allmän förskola. Genom kvalit...,AI,88,"Texten har en jämn, polerad struktur med typiska AI-mönster: generella formuleringar ('djupare förståelse', 'inkluderande miljöer', 'känna sig sedda och värderade') och avsaknad av konkreta detaljer som antal informanter, teoretiskt ramverk eller metodologiska specifikationer. Meningsbyggnaden är genomgående balanserad och predikterbar, med återkommande abstrakta nyckelord utan variation. Uppräkni",True
190,formal,mistral,detector_evasive,False,Den här kandidatuppsatsen undersöker hur förskollärare arbetar integrerat med asylbarn i allmän förskola. Studien bygger...,AI,88,"Texten präglas av korta, staccatoartade meningar med låg språklig variation och upprepad meningsstruktur (många meningar börjar med 'Den' eller 'Studien'). Formuleringarna är generiska och mallartade, saknar konkreta detaljer, teoretisk förankring eller metodbeskrivning som är typisk för autentiska akademiska abstrakt. Fraser som 'Resultaten kan användas', 'bidrar med ny kunskap' och 'både forskar",True
191,formal,human,human,True,Syftet med denna studie är att undersöka vilken uppfattning elever i årskurs nio har om hälsa. Ämnet Idrott och hälsa be...,MÄNNISKA,72,"Texten har en något repetitiv och osmidig struktur, med upprepning av 'syftet med studien' och flera meningar som börjar med 'Vi vill'. Denna typ av lätt oslipad formulering är typisk för studentskrivet arbete. Användningen av 'vi' antyder en verklig författargrupp bakom en kandidatuppsats. En AI tenderar att producera mer polerad och varierad meningsbyggnad. Den konkreta, avgränsade ämnesfokuseri",True
192,formal,gpt-5.2,baseline,False,"Denna studie undersöker hur elever i årskurs nio uppfattar och tolkar begreppet hälsa inom ämnet Idrott och hälsa, med s...",AI,88,"Texten uppvisar flera AI-typiska drag: jämn, polerad meningsbyggnad med parvisa uppräkningar och genomgående abstrakt formuleringsstil. Särskilt avslöjande är formuleringen 'Genom intervjuer eller liknande kvalitativa datainsamlingsmetoder' – en riktig författare vet exakt vilken metod som använts och skulle aldrig vara så vag om sin egen studie. Även frasen 'i varierande grad' och de generiska up",True
193,formal,gpt-5.2,human_like,False,I denna studie undersöks hur elever i årskurs nio uppfattar och resonerar kring begreppet hälsa inom ramen för ämnet Idr...,AI,78,"Texten uppvisar flera AI-typiska drag: mycket jämn och polerad struktur, återkommande hedgande formuleringar ('ofta', 'i vissa fall', 'inte alltid'), och en tydlig mall från syfte till resultat till bidrag. Formuleringen 'samtal/intervjuer' med snedstreck signalerar en ospecificerad metod, ovanligt i en färdig uppsats. Uttryck som 'synliggöra', 'aktiveras och förstärks' samt den balanserade, abstr",True
194,formal,gpt-5.2,detector_evasive,False,Studien har titeln Hur blev det med hälsan?: En kvalitativ studie om elevers syn på hälsa i ämnet Idrott och hälsa i års...,AI,92,"Texten uppvisar tydliga AI-mönster: extremt korta, staccato-artade meningar med repetitiv struktur ('De pratar om...', 'De nämner...', 'Den blir...'). Meningsbyggnaden saknar den naturliga variation och komplexitet som präglar mänsklig akademisk text. Många idéer som normalt skulle kombineras delas upp i separata korta satser. Den mekaniska upprepningen av 'Fokus ligger på' och 'Det gör också att'",True
195,formal,gpt-5.6,baseline,False,Syftet med studien är att undersöka hur elever i årskurs nio uppfattar begreppet hälsa och hur de upplever hälsoundervis...,AI,72,"Texten är påfallande välstrukturerad och följer en mall: syfte, metod, teori, resultat, slutsats. Formuleringarna är generiska och polerade utan språkliga egenheter eller variation som ofta kännetecknar mänskligt skrivande. Fraser som 'hantera vardagens krav' och 'bredare och mer sammanhållen hälsoundervisning' känns typiskt AI-genererade. Avsaknad av specifika detaljer om urval, antal informanter",True
196,formal,gpt-5.6,human_like,False,Syftet med studien är att undersöka hur elever i årskurs nio uppfattar begreppet hälsa och hur de upplever att hälsa beh...,AI,72,"Texten är mycket välstrukturerad och flyter mjukt, men saknar konkreta detaljer som antal informanter, metod för datainsamling eller specifika resultat. Formuleringar som 'mångsidig', 'nyanserad förståelse' och 'relevant och meningsfull' är generiska och mallartade. Meningsbyggnaden är jämn och polerad utan de små oregelbundenheter man ofta ser i mänskligt skrivande. Övergångarna ('Samtidigt framk",True
197,formal,gpt-5.6,detector_evasive,False,Syftet med studien är att undersöka hur elever i årskurs nio ser på hälsa i ämnet Idrott och hälsa. Studien tar även upp...,AI,78,"Texten har mycket korta, likformiga meningar med enkel struktur och lågt varierat språk. Meningarna är påfallande jämnlånga och radar upp punkter på ett mekaniskt sätt ('De beskriver...', 'Eleverna tar också upp...', 'Eleverna efterfrågar...'). Avsaknad av naturliga akademiska bindningar, referenser och komplex syntax gör texten mallartad. Den upprepar formuleringar kring hälsa och Hälsokorset sch",True
198,formal,mistral,baseline,False,Denna kandidatuppsats undersöker elevers uppfattningar om hälsa inom ramen för ämnet Idrott och hälsa i årskurs 9. Studi...,AI,95,"Texten uppvisar tydliga AI-markörer: vaga formuleringar som 'intervjuer eller annan kvalitativ datainsamling' tyder på att metoden inte är fastställd, vilket är osannolikt i ett verkligt abstrakt. Genomgående används hedgande uttryck ('kan belysa', 'kan ge insyn', 'kan påverkas'). Resultat presenteras hypotetiskt istället för konkret, vilket är ovanligt för en färdig uppsats. Den avslutande metara",True
199,formal,mistral,human_like,False,Denna kandidatuppsats undersöker hur elever i årskurs nio uppfattar hälsa inom ämnet Idrott och hälsa. Studien har en kv...,AI,82,"Texten har en mycket jämn och polerad struktur utan de små ojämnheter eller specifika detaljer som ofta kännetecknar mänskligt skrivande. Formuleringar som 'fördjupad förståelse', 'mer meningsfull och engagerande hälsoundervisning' och 'bredare och mer holistisk syn' är generiska och mallartade. Avsaknaden av metoddetaljer (antal informanter, urval, teoretisk ram) samt den genomgående abstrakta, s",True
200,formal,mistral,detector_evasive,False,Den här studien undersöker hur elever i årskurs nio ser på hälsa i ämnet Idrott och hälsa. Fokus ligger på elevernas upp...,AI,88,"Texten uppvisar tydliga AI-mönster: korta, likformiga meningar med repetitiv struktur och överdriven upprepning av nyckelord som 'hälsa' och 'hälsoundervisning'. Formuleringarna är generiska och mallartade utan konkreta detaljer om metod, urval eller specifika resultat. Meningsbyggnaden saknar den variation och komplexitet som kännetecknar autentisk akademisk text. Övergångarna är mekaniska och sl",True
201,formal,human,human,True,Syftet med denna uppsats har varit att belysa behandlares uppfattningar om syskon och partners upplevelser av att ha en ...,MÄNNISKA,68,"Den genomgående felaktiga användningen av semikolon där komma borde stå ('syskon och partners; samt...') är ett idiosynkratiskt punktueringsmönster som AI sällan producerar. Texten har en något ojämn, repetitiv struktur med korta konstaterande meningar och personliga uttryck ('Syskon ska inte anta en ansvarsroll') som känns mer autentiskt studentmässiga än mallartade. Innehållet är ämnesspecifikt ",True
202,formal,gpt-5.2,baseline,False,Denna studie belyser hur det är att vara syskon eller partner till en person med ätstörningsproblematik och vilka konsek...,AI,85,"Texten är påfallande jämnt strukturerad med balanserade, uppräknande formuleringar ('hur... hur... samt hur') och genomgående abstrakt vokabulär utan konkret metod, urval eller faktiska resultat. Ett riktigt kandidatabstrakt brukar nämna datainsamling, antal informanter eller teoretisk ram. Här radas teman upp mallartat och heltäckande, med typiska AI-fraser som 'Sammantaget visar arbetet' och 'St",True
203,formal,gpt-5.2,human_like,False,Denna uppsats undersöker hur det är att vara syskon eller partner till en person med ätstörningsproblematik och hur rela...,AI,88,"Texten saknar konkreta metodbeskrivningar, urval, teoretisk ram och resultat som normalt förekommer i ett akademiskt abstrakt. Istället presenteras allmänna, tematiskt symmetriska resonemang med jämn struktur (syskon/partners parallellt behandlade). Språket är flytande men repetitivt och genomgående balanserat med typiska AI-formuleringar som 'samtidigt', 'vidare', 'sammantaget'. Avsaknad av speci",True
