item_id,register,generator,condition,is_human,text,predicted,confidence,reasoning,correct
285,formal,gpt-5.6,baseline,False,"Studien belyser vilka faktorer som påverkar lärares planering och genomförande av undervisning i estetisk verksamhet, me...",AI,82,"Texten är mycket jämn och mallartad med tydligt symmetriska uppräkningar och generiska akademiska fraser som 'studien belyser', 'resultatet visar' och 'slutsatsen är'. Den saknar konkreta empiriska detaljer och personliga formuleringsval, vilket är typiskt för AI-genererade abstrakt. Meningsbyggnaden är genomgående korrekt utan variation, och sammanhangen känns konstruerade snarare än erfarenhetsb",True
286,formal,gpt-5.6,human_like,False,Syftet med denna studie är att belysa vilka faktorer som påverkar lärares planering av undervisningen i estetisk verksam...,MÄNNISKA,65,"Texten följer en akademisk struktur men har naturliga variationer i meningslängd och formuleringar. Återkommande motiv som ”elevernas vilja att spela” vävs in på ett sätt som känns medvetet och ämnesspecifikt, inte generiskt. Språket är formellt men inte överdrivet stelt, och upprepningar som ”särskilt” ger ett mänskligt intryck snarare än en AI-genererad malltext.",False
287,formal,gpt-5.6,detector_evasive,False,Den här studien belyser vilka faktorer som påverkar läraren vid planeringen av undervisningen i Estetisk verksamhet. Fok...,MÄNNISKA,72,"Texten har en naturlig variation i meningslängd och konkreta detaljer som gruppstorlek, instrument och lokaler. Den innehåller en vardaglig titel med talspråk, vilket känns äkta för en studentuppsats. Språket är inte mallartat utan har ett personligt planeringsperspektiv, även om stilen är enkel.",False
288,formal,mistral,baseline,False,"Denna kandidatuppsats undersöker faktorer som påverkar lärarens planering av undervisningen inom estetisk verksamhet, me...",AI,72,"Texten är formellt korrekt men präglas av upprepade mallartade formuleringar som 'faktorer', 'samspelar' och 'dynamisk process'. Meningsbyggnaden är jämn och opersonlig, utan variation eller ämnesspecifika konkreta exempel. Abstraktet följer en schablonmässig struktur: syfte, metod, resultat och bidrag. Det saknar individuella språkliga drag och känns generisk akademisk, vilket är typiskt för AI-g",True
289,formal,mistral,human_like,False,Den här kandidatuppsatsen undersöker vilka faktorer som påverkar lärare när de planerar undervisning i estetisk verksamh...,AI,72,"Texten är generisk och följer en tydlig mall med syfte, teori, resultat och bidrag. Den saknar specifika metodval och ämnesspecifika detaljer som ofta förekommer i mänskliga uppsatsabstrakt. Formuleringar som 'studien går djupare' och 'navigerar i dessa' känns stela och typiska för AI-genererad svenska. Meningsbyggnaden är korrekt men opersonlig och variationen i språket är begränsad, vilket gör a",True
290,formal,mistral,detector_evasive,False,"Denna studie undersöker faktorer som påverkar läraren vid planeringen av estetisk verksamhet, med fokus på musikundervis...",AI,78,"Texten följer en tydlig mall med upprepade inledningar (""Denna studie"", ""Studien"", ""Resultaten"") och generella formuleringar som saknar konkreta metod- och empiridetaljer. Språklig variation är låg, meningarna är korta och satsbyggnaden enformig. Även om citatet i titeln ger ett mänskligt intryck, är helheten akademiskt oprecis och övertydlig på ett sätt som liknar AI-genererad text: inga källhänv",True
291,formal,human,human,True,Forskningsproblem: De två forskningsfrågor vi utgått från i denna studie är: ? Hur ser företagens riskredovisning ut på ...,MÄNNISKA,75,"Texten uppvisar naturliga språkliga variationer och talspråkliga inslag som 'tittar' och 'det verkar vara som att', vilka är typiska för en mänsklig skribent. Den akademiska strukturen är tydlig men innehåller små syftningsfel och formuleringar som 'via e-mail' och 'finansieringsrisken/ policyn', vilket gör att den inte känns perfekt eller mallartad.",True
292,formal,gpt-5.2,baseline,False,"Jag kan göra det, men jag behöver lite mer underlag. Just nu har jag bara titeln/nyckelorden: “Finansiell riskredovisnin...",AI,98,"Texten är inte ett typiskt kandidatuppsatsabstrakt utan ett svar från en AI-assistent som ber om kompletterande information. Språket är hjälpsamt och strukturerat med punktlistor, och formuleringar som 'nan ser ut som en platshållare' samt det generiska utkastet avslöjar ett mönster som är typiskt för AI-genererad text. Mänskliga studenter skulle sannolikt inte skriva på detta sätt i ett abstrakt.",True
293,formal,gpt-5.2,human_like,False,För att jag ska kunna skriva en sammanfattning i kandidatuppsatsstil behöver jag lite mer underlag än bara “Finansiell r...,AI,93,"Texten är mallartad och generisk, med typiska AI-formuleringar som 'Denna uppsats behandlar' och 'Sammantaget visar uppsatsen'. Den saknar konkreta exempel och specificitet, vilket är vanligt för AI-genererade texter. Uppbyggnaden med att först be om mer information och sedan leverera ett standardiserat utkast är också typisk för en AI-assistent.",True
294,formal,gpt-5.2,detector_evasive,False,Denna uppsats handlar om finansiell riskredovisning. Den tar också upp nan som ett praktiskt problem i data och i beräkn...,AI,90,"Texten uppvisar tydliga tecken på AI-generering: upprepande meningsstruktur med fraser som 'Den tittar på' och 'nan leder till', låg språklig variation samt ett onaturligt frekvent användande av 'nan' utan förklaring. Abstraktet följer en mallartad disposition utan mänskliga nyanser eller variation i formuleringarna, vilket gör att det känns konstruerat snarare än autentiskt akademiskt.",True
295,formal,gpt-5.6,baseline,False,Denna kandidatuppsats behandlar finansiell riskredovisning och hur företag kommunicerar information om risker i sina fin...,AI,72,"Texten är välstrukturerad och följer en typisk akademisk mall med tydlig syfte, metod, resultat och slutsats. Språket är jämnt och generellt, utan personliga variationer eller uttryck. Fraseringar som 'bidrar till transparens och jämförbarhet' och 'skulle kunna förbättra rapporternas användbarhet' är vanliga i AI-genererade sammanfattningar och ger intryck av mallartad formuleringsrikedom snarare ",True
296,formal,gpt-5.6,human_like,False,Finansiella risker utgör en central del av företags verksamhet och kan påverka såväl lönsamhet som framtida handlingsutr...,AI,85,"Texten är mycket mallartad med upprepade standardfraser som ”syftet är”, ”studien genomförs”, ”resultatet visar” och ”slutsatsen är”. Meningsbyggnaden är symmetrisk och saknar språklig variation eller personliga formuleringar. Innehållet är generellt och abstrakt, utan konkreta exempel, siffror eller specifika detaljer. Mönstret liknar tydligt AI-genererad akademisk text.",True
297,formal,gpt-5.6,detector_evasive,False,Denna kandidatuppsats behandlar finansiell riskredovisning i svenska börsnoterade företag. Syftet är att undersöka hur f...,AI,78,"Texten är välstrukturerad men följer ett tydligt mönster med upprepade fraser som 'Studien ...' och 'Resultatet visar ...'. Meningarna är korta och informativa utan språklig variation eller personliga reflektioner, vilket ger ett mallartat intryck som är typiskt för AI-genererad text.",True
298,formal,mistral,baseline,False,"Finansiell riskredovisning

Denna kandidatuppsats undersöker betydelsen av finansiell riskredovisning för företags styrn...",AI,78,"Texten är formellt korrekt men mallartad med upprepade fraser som 'undersöker betydelsen', 'med utgångspunkt i' och 'studien visar'. Meningsbyggnaden är monoton och utan variation, samtidigt som abstraktet saknar konkreta exempel eller specifika detaljer. Det följer en typisk AI-genererad struktur med en generisk inledning och slutsats, vilket gör att det känns mindre autentiskt akademiskt.",True
299,formal,mistral,human_like,False,Finansiell riskredovisning handlar om hur företag kommunicerar sina finansiella risker till intressenter. Det är en vikt...,AI,85,"Texten följer en tydlig mall med generiska akademiska fraser som 'I denna uppsats undersöks' och 'Sammanfattningsvis belyser'. Meningsbyggnaden är jämn utan variation, och innehållet är allmänt hållet utan konkreta exempel eller personliga tolkningar. Detta är typiskt för AI-genererad text som efterliknar en abstrakt struktur men saknar mänsklig nyans och ämnesspecifik detaljrikedom.",True
300,formal,mistral,detector_evasive,False,Finansiell riskredovisning är ett viktigt område inom redovisning. Den handlar om hur företag redovisar sina finansiella...,AI,92,"Texten är tydligt mallartad med korta, repetitiva meningar och låg språklig variation. Strukturen är mycket enkel: varje stycke inleds med en generell tes som sedan upprepas med andra ord. Akademiska abstrakt brukar ha mer nyanserade formuleringar, varierad meningsbyggnad och en tydligare analys. Här saknas källhänvisningar, specifika exempel och vetenskaplig precision. Mönstret med att upprepa sa",True
301,formal,human,human,True,Dagens företag är i stort behov av information. Företag som har många avdelningar behöver möjligheter för att enkelt och...,AI,75,"Texten är sammanhållen men generisk och mallartad, med upprepningar av ord som ”företag”, ”information” och ”metod”. Formuleringar som ”en kompromiss … måste då försöka uppnås” och ”genom en survey” klingar onaturligt och översättningsliknande. Språklig variation saknas, och abstraktet följer en förutsägbar struktur: bakgrund, problem, syfte, metod, resultat. Det hela känns mer som en AI-genererad",False
302,formal,gpt-5.2,baseline,False,Denna studie behandlar metoder vid implementation av affärssystem med särskilt fokus på hur anpassning hanteras och vilk...,AI,78,"Texten är välformulerad men påfallande generisk och mallartad. Den staplar akademiska begrepp som 'spänningsfält', 'verksamhetsnytta' och 'strukturerad förståelse' utan konkreta exempel eller resultat. Frasen 'I sammanfattningen belyses' avslöjar ett cirkelresonemang typiskt för AI-genererad text, eftersom abstraktet redan är en sammanfattning. En mänsklig författare skulle troligen ha en mer spec",True
303,formal,gpt-5.2,human_like,False,Denna studie behandlar metoder vid implementation av affärssystem med särskilt fokus på hur organisationer hanterar anpa...,AI,78,"Texten är formellt korrekt men saknar personlig röst och variation. Den är väldigt strukturerad med upprepade begrepp som 'anpassning' och 'implementeringsmetoder', samt följer en förutsägbar mönstring av för- och nackdelar. Meningarna är jämna och balanserade, vilket är typiskt för AI-genererad akademisk text.",True
304,formal,gpt-5.2,detector_evasive,False,Den här kandidatuppsatsen handlar om metoder vid implementation av affärssystem. Studien fokuserar på anpassning. Den ta...,MÄNNISKA,70,"Det återkommande stavfelet 'impementeringsmetoder' samt konstruktioner som 'När man pratar om ... så uppstår' tyder på mänskligt skrivande. Texten har en någorlunda tydlig struktur men är inte för polerad; den innehåller upprepningar och enkla meningsbyggnader som snarare påminner om en studentutkast än en AI-genererad, korrekt och flytande text.",False
305,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats behandlar valet av metod vid implementation av affärssystem, med särskilt fokus på hur systemet oc...",AI,70,"Texten är välstrukturerad och följer en tydlig akademisk mall, men saknar specifika exempel och personliga reflektioner. Språket är jämnt och generellt, med fraser som 'genomtänkt balans' och 'komplex process' som är vanliga i AI-genererad text. Meningsbyggnaden är korrekt men saknar naturlig variation, vilket gör att den känns något opersonlig och mallartad.",True
306,formal,gpt-5.6,human_like,False,Implementationen av ett affärssystem är en omfattande process som påverkar både organisationens tekniska lösningar och d...,AI,78,"Texten är väldigt generisk och mallartad med typiska akademiska fraser som 'denna studie undersöker' och 'slutsatsen är'. Språklig variation är låg och innehållet saknar konkreta exempel eller specifika detaljer. Meningsbyggnaden är korrekt men monoton, vilket är vanligt vid AI-genererad text. Mänskliga abstrakt brukar ofta ha mer personliga formuleringar eller en tydligare koppling till faktiskt ",True
307,formal,gpt-5.6,detector_evasive,False,Denna studie behandlar metoder vid implementation av affärssystem. Syftet är att beskriva hur företag gör val av metod o...,AI,82,"Texten är mallartad och repetitiv med fraser som “Studien visar” och “Resultatet visar”. Meningsbyggnaden är enformig med raka uppräkningar av för- och nackdelar, utan variation eller nyanserad akademisk röst. Innehållet är generiskt och saknar specifika detaljer, referenser eller spår av personlig tolkning. Strukturen påminner tydligt om en AI-genererad sammanfattning.",True
308,formal,mistral,baseline,False,Denna kandidatuppsats undersöker metoder vid implementation av affärssystem med särskilt fokus på anpassningsprocessen m...,AI,88,"Texten är mallartad och generisk med upprepade fraser som 'spelar en central roll' och 'bland annat'. Meningarna är korta och saknar personlig röst. Mest avslöjande är 'eventuella empiriska inslag (om sådana inkluderats)', vilket visar att skribenten inte vet om de ingår – typiskt för AI. Mänskliga abstrakt brukar vara mer specifika och förankrade i faktiskt arbete.",True
309,formal,mistral,human_like,False,"Den här uppsatsen undersöker olika metoder för implementation av affärssystem, med särskilt fokus på hur företag anpassa...",AI,82,"Texten är generell, repetitiv och mallartad med fraser som 'anpassningsnivå måste anpassas' och 'väga av tekniska, ekonomiska och organisatoriska aspekter'. Den saknar specifika detaljer och naturlig variation i meningsbyggnad, vilket är typiskt för AI-genererad akademisk text. Strukturen följer en förutsägbar mall med introduktion, central fråga och resultat.",True
310,formal,mistral,detector_evasive,False,Denna uppsats undersöker metoder vid implementation av affärssystem. Fokus ligger på anpassning av system och verksamhet...,AI,88,"Texten är mallartad med korta, upprepande meningar och låg språklig variation. Frasen 'anpassning av system och verksamhet' återkommer flera gånger. Formuleringar som 'dessa dynamiker' och 'implementation' känns onaturliga på svenska. Abstraktet saknar akademisk flyt och analytisk skärpa, vilket tyder på AI-genererat innehåll.",True
311,formal,human,human,True,Denna studie grundar sig på en undersökning där jag har försökt finna likheter mellan raweh och rai. För att kunna hitta...,MÄNNISKA,88,"Texten har flera mänskliga drag: personliga formuleringar med ”jag”, en viss grammatisk osäkerhet som ”tyddes” och ”tillräckligt” i stället för ”tillräckliga”, samt en något hackig meningsbyggnad. Den följer inte en slätstruken AI-mall, utan känns som en autentisk studenttext med egna val och brister.",True
312,formal,gpt-5.2,baseline,False,"Denna uppsats undersöker och jämför två musikaliska genrer, raweh och rai, med utgångspunkt i deras geografiska och kult...",AI,85,"Texten uppvisar flera tecken på AI-generering: en genomgående jämn rytm med enbart långa, komplexa meningar; tydlig mallartad disposition (syfte, metod, resultat, slutsats); generiska akademiska formuleringar utan konkret metod eller teorival; parallella konstruktioner och förutsägbara övergångar. Mänskliga abstrakt blandar ofta kortare meningar och ger mer specifika uppgifter om material eller an",True
313,formal,gpt-5.2,human_like,False,Denna uppsats tar sin utgångspunkt i en musikalisk och kulturell förflyttning mellan två geografiska och historiska rum:...,AI,85,"Texten är välskriven men uppvisar en symmetrisk, mallartad struktur med tydliga funktionsstycken: syfte, analys, jämförelse och slutsats. Formuleringar som ”både som … och som”, ”inte enbart … utan också” och upprepade tretal skapar en för balanserad rytm. Mänskliga abstrakt brukar ha mer personliga stilbrott eller ojämn variation. Här är allt genomgående polerat och förutsägbart, vilket talar för",True
314,formal,gpt-5.2,detector_evasive,False,Den här uppsatsen heter Från Hakkaribergen till Orans kust: en jämförelse mellan genrerna raweh och rai. Den tar upp raw...,AI,75,"Texten är uppbyggd av korta, upprepande meningar med en monoton parataktisk stil, exempelvis 'Jag tar upp', 'Jag visar', 'Jag jämför'. Språklig variation saknas och meningsbyggnaden är mallartad snarare än akademiskt nyanserad. Abstraktet beter sig som en genererad sammanfattning med tydlig struktur, men saknar naturlig rytm och författarröst.",True
315,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats jämför musikgenrerna raweh och raï, med utgångspunkt i deras respektive kulturella och geografiska...",AI,72,"Texten är formellt korrekt och välstrukturerad med en tydlig progression: syfte, metod, resultat, slutsats. Meningsbyggnaden är varierad men formuleringarna är generiska och mallartade, exempelvis 'Syftet är att undersöka', 'Genom en jämförande analys belyses' och 'Uppsatsen argumenterar därmed'. Ord som identitet, tillhörighet, tradition och modernitet radas upp utan specifik förankring. Texten s",True
316,formal,gpt-5.6,human_like,False,"Denna uppsats jämför musikgenrerna raweh och raï med utgångspunkt i deras historiska, geografiska och sociala sammanhang...",AI,78,"Texten följer en tydlig mall med bakgrund, syfte, metod och slutsats. Formuleringar som 'Särskild uppmärksamhet riktas mot' och 'överskrider gränsen mellan det personliga och det gemensamma' är typiska för AI-genererad akademisk svenska. Språklig variation är låg och meningsbyggnaden är genomgående jämn och formelartad, vilket gör att den saknar den naturliga skiftning och personliga prägel som of",True
317,formal,gpt-5.6,detector_evasive,False,Denna uppsats jämför musikgenrerna raweh och rai. Raweh har sina rötter i Hakkaribergen och hör nära samman med assyrisk...,AI,78,"Texten är mycket symmetrisk och följer en standardmall för abstrakt: bakgrund, syfte, metod, resultat. Språket är jämnt men generiskt med upprepningar som 'Raweh'/'rai' och fraser som 'förmedlar minnen och berättelser', 'skapar gemensam identitet'. Meningarna är korta och saknar personliga eller oväntade formuleringar. Sammanfattningen knyts ihop på ett nästan för snyggt sätt, vilket är typiskt fö",True
318,formal,mistral,baseline,False,Denna kandidatuppsats undersöker och jämför två musikgenrer – raweh och rai – som båda har sina rötter i olika geografis...,AI,88,"Texten är välformulerad men följer en tydlig mall med upprepade strukturer och generiska formuleringar som 'undersöker och jämför', 'har sina rötter i' och 'studien syftar till att belysa'. Meningsbyggnaden är jämn och monoton utan personliga eller oväntade uttryck. Abstraktet känns mer som en AI-genererad sammanfattning än en autentisk akademisk text med mänsklig variation.",True
319,formal,mistral,human_like,False,Denna kandidatuppsats undersöker och jämför två musikgenrer med rötter i olika delar av Mellanöstern och Nordafrika: raw...,AI,90,"Texten är välorganiserad och generisk i sitt akademiska språk. Den innehåller ett faktiskt sakfel: 'def' beskrivs som stränginstrument, trots att det är ett slaginstrument, vilket tyder på bristande ämneskunskap. Sista meningen om att uppsatsen skrivits i en 'mänsklig stil' är en onödig metakommentar som saknar relevans. Språklig variation är låg och strukturen är mallartad, typiskt för AI-generer",True
320,formal,mistral,detector_evasive,False,Denna kandidatuppsats undersöker skillnaderna mellan genrerna raweh och rai. Raweh har sin grund i Hakkaribergen. Rai hä...,AI,85,"Texten har en mallartad struktur med korta, repetitiva meningar och tydliga ämnessatser i varje stycke. Språklig variation och akademisk fördjupning saknas; formuleringar som 'Båda genrerna har starka kulturella rötter' och 'Resultaten visar tydliga skillnader' är generiska. Inga specifika källor, analyser eller nyanserade resonemang förekommer, vilket är typiskt för AI-genererade sammanfattningar",True
321,formal,human,human,True,Det pågår ständigt diskussioner om den senaste läroplanen. Frågor som berör mig mest är: vilken ställning jag ska inta i...,MÄNNISKA,80,"Texten uppvisar flera språkliga fel och talspråkliga formuleringar, som 'i stort sätt', 'ägna faktabaserade delen' och 'ta del i andras forskning'. Meningsbyggnaden är bitvis hackig och personligt reflekterande, med en tankefulla parenteser och upprepningar. Detta gör att den inte känns mallartad eller polerad som AI-text ofta är, utan snarare som en mänsklig skribent som brottas med att formulera",True
322,formal,gpt-5.2,baseline,False,Denna uppsats undersöker hur läroplanens intentioner och formuleringar tar sig konkreta uttryck i det dagliga pedagogisk...,AI,78,"Texten är generellt hållen och upprepar centrala begrepp som läroplan, läxa och kompetens utan konkret empiri. Meningsbyggnaden är genomgående komplex och slät, med långa satser som knyter an till varandra på ett mallartat sätt. Uttryck som 'möjlig bärare' och 'central nod' förefaller typiska för AI-genererad akademisk text snarare än en mänsklig författares unika röst.",True
323,formal,gpt-5.2,human_like,False,Denna studie tar sin utgångspunkt i hur läroplanen lämnar konkreta spår i det dagliga pedagogiska arbetet och hur dessa ...,MÄNNISKA,78,"Texten är välskriven och akademiskt håller en naturlig variation i meningslängd och formuleringar. Den undviker AI-typiska upprepningar och mallartade övergångar. Diskussionen om läroplan, läxor och kompetens är sammanhållen och reflekterande, med en grad av komplexitet som upplevs autentisk snarare än genererad.",False
324,formal,gpt-5.2,detector_evasive,False,Den här uppsatsen handlar om läroplanens konkreta spår i det pedagogiska arbetet. Fokus ligger på hur styrningen i skola...,AI,82,"Texten är mallartad och repetitiv: meningar som 'Det blir', 'Det sker' och 'Den kopplas' återkommer i nästan varje stycke. Ordförrådet är begränsat och meningsbyggnaden monoton. Styckena följer ett tydligt AI-genererat mönster där varje begrepp behandlas i samma schablonmässiga struktur. Även om innehållet rör akademiska ämnen saknas autentisk akademisk variation och nyans. Sammanvägt tyder detta ",True
325,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats undersöker hur läroplanens formuleringar tar konkret form i lärares pedagogiska arbete, med särski...",AI,80,"Texten är formellt korrekt och väldisponerad, men saknar konkreta detaljer och variation. Meningarna är jämnt uppbyggda med generiska kopplingar som 'samtidigt' och 'slutligen'. Abstraktet nämner ingen metod eller empiriskt material, vilket är ovanligt för en kandidatuppsats. Strukturen följer en tydlig mall, och formuleringar som 'professionella tolkningar' och 'mål- och resultatstyrt skolsystem'",True
326,formal,gpt-5.6,human_like,False,Denna kandidatuppsats behandlar hur läroplanens intentioner kommer till konkret uttryck i det pedagogiska arbetet. Fokus...,AI,72,"Texten är välskriven och sammanhängande men följer en tydligt mallartad akademisk struktur med generiska formuleringar som ""uppsatsen belyser"", ""analysen visar"" och ""slutsatsen är"". Den saknar konkreta exempel, specifika detaljer och personliga eller oväntade formuleringar. meningsbyggnaden är jämn och nästan för polerad, vilket är typiskt för AI-genererad svensk akademisk text.",True
327,formal,gpt-5.6,detector_evasive,False,"Studien undersöker läroplanens konkreta spår i det pedagogiska arbetet. Fokus ligger på läxa, kompetens och mål- och res...",AI,88,Texten är strukturerad och mallartad med upprepande fraser. Meningarna är jämna och följer en logisk disposition utan språklig variation. Den saknar personliga nyanser och akademiskt djup. Formuleringar som 'visar att' och 'leder till' är generiska och återfinns ofta i AI-genererade sammanfattningar. En mänsklig författare skulle sannolikt ha mer variation i meningsbyggnad och diskutera metodval e,True
328,formal,mistral,baseline,False,"Den här uppsatsen undersöker hur läroplanens konkreta spår synliggörs i det pedagogiska arbetet, med särskilt fokus på l...",AI,85,"Texten är välstrukturerad och följer en tydlig mall med inledning, vidare, slutligen och slutsats. Språket är formellt men generiskt, med upprepningar av begrepp som 'läroplanen' och 'pedagogiska arbetet'. Meningarna är jämna och saknar personlig variation. Abstraktet sammanfattar utan konkreta exempel, vilket är typiskt för AI-genererad text.",True
329,formal,mistral,human_like,False,"Den här uppsatsen undersöker hur läroplanens konkreta spår syns i det praktiska pedagogiska arbetet, med särskilt fokus ...",AI,87,"Texten är strukturerad på ett mycket mallartat sätt med tydliga stycken för bakgrund, fokusområden och resultat. Språket är korrekt men generellt, utan personliga eller akademiskt nyanserade formuleringar. Sista meningen avslöjar en metanivå som påminner om ett AI-genererat tillägg, där texten själv kommenterar sitt syfte. Detta är ovanligt i mänskliga abstrakt och förstärker intrycket av automati",True
330,formal,mistral,detector_evasive,False,"Denna uppsats undersöker läroplanens konkreta spår i det pedagogiska arbetet. Fokus ligger på hur läxa, kompetens, mål- ...",AI,87,"Texten är mycket mallartad med korta, upprepade meningar och samma struktur i varje stycke: ämne, allmän beskrivning, sedan en invändning med 'Men'. Språklig variation och nyanser saknas, och innehållet är generiskt utan konkreta exempel eller källor. Det akademiska draget är ytligt, vilket är typiskt för AI-genererad text.",True
331,formal,human,human,True,En presentation av Kungliga Svenska Baletten. Denna ska distribueras till operahus världen över innan ny turné påbörjas....,AI,78,"Texten är kort och fragmentarisk med en mallartad meningsbyggnad, till exempel upprepningen av 'operahus' och avsaknaden av naturliga akademiska övergångar. Formuleringar som 'Fördjupningen rör' känns stela och generiska. Strukturen påminner om ett punktvis utkast snarare än ett sammanhängande abstrakt, vilket tyder på AI-genererad text med låg språklig variation.",False
332,formal,gpt-5.2,baseline,False,"Denna uppsats undersöker hur operahusens design och arkitektur påverkar och formas av balett och opera, med särskilt fok...",AI,82,"Abstraktet är välskrivet men följer en tydlig mall med långa uppräkningar, jämn meningsrytm och en sammanfattande slutsats utan personlig prägel. Språklig variation är låg, och formuleringar som 'sammanfattningsvis visar uppsatsen' samt den strukturerade listan av internationella exempel är typiska för AI-genererade texter. Inga oväntade perspektiv, tveksamheter eller specifika detaljer som skulle",True
333,formal,gpt-5.2,human_like,False,"Denna uppsats undersöker hur operahusens design och arkitektur påverkar och speglar scenkonsten, med särskilt fokus på b...",AI,85,"Texten är välstrukturerad och formellt korrekt, men uppvisar mallartade drag som upprepade 'Genom att'-inledningar och en jämn, nästan klichéartad akademisk stil. Saknar personliga variationer och naturliga avbrott, vilket är typiskt för AI-genererad text.",True
334,formal,gpt-5.2,detector_evasive,False,Den här kandidatuppsatsen handlar om Balettmapp Kungliga Operan och om hur operahusens design och arkitektur formar bale...,AI,92,"Texten är tydligt mallartad med upprepade fraser som 'Jag tar upp' och 'Jag jämför'. Varje operahus behandlas i samma struktur och meningsbyggnaden är monoton med korta, enkla rader. Språklig variation saknas, vilket är typiskt för AI-genererad text. En mänsklig kandidatuppsats skulle sannolikt ha mer nyanserade formuleringar och en naturligare akademisk rytm, medan denna text känns mekanisk och f",True
335,formal,gpt-5.6,baseline,False,Denna kandidatuppsats undersöker operahusets design och arkitektur med fokus på hur byggnadernas utformning samspelar me...,AI,85,"Texten är mycket jämnt polerad och följer en tydlig mall; varje del bygger logiskt på föregående utan oförutsedda avsteg. Meningsbyggnaden upprepas med långa satser och återkommande konstruktioner som 'såväl ... som' och 'inte enbart ... utan även'. Ordvalen är klichéartade akademiska fraser som 'belyser', 'synliggör' och 'bidrar till upplevelsen'. Inga personliga eller empiriska detaljer framträd",True
336,formal,gpt-5.6,human_like,False,Denna uppsats undersöker hur operahusens design och arkitektur påverkar förutsättningarna för opera- och balettverksamhe...,AI,75,"Texten är välformulerad och akademisk men saknar personlig prägel. Den följer en logisk struktur med generiska övergångar och balanserade uppräkningar, t.ex. 'monumentalitet, ornamentik och sociala hierarkier' jämfört med 'flexibilitet, tillgänglighet och scenteknik'. Formuleringar som 'spänningsfält mellan bevarandet och kraven' är typiska för AI-genererad text. Det finns inga oväntade val eller ",True
337,formal,gpt-5.6,detector_evasive,False,Denna kandidatuppsats undersöker operahusens design och arkitektur med fokus på balett och opera. Studien utgår från Bal...,AI,87,"Texten är mallartad med upprepad meningsstruktur: varje operahus presenteras kronologiskt med likartade formuleringar. Språklig variation saknas och innehållet består av generella beskrivningar snarare än analys eller nyanser. Abstraktet känns som en AI-genererad sammanfattning av kända fakta, inte som en mänsklig akademisk text med personligt präglade val.",True
338,formal,mistral,baseline,False,Denna kandidatuppsats undersöker design och arkitektur hos operahus med särskilt fokus på Kungliga Operan i Stockholm. S...,AI,82,"Texten följer en tydlig mall med generiska formuleringar som 'undersöker', 'syftet är att' och 'resultaten visar'. Språklig variation är låg, meningsbyggnaden är jämn utan personliga eller analytiska nyanser. Abstraktet saknar specifika detaljer och akademisk skärpa, vilket gör att den känns AI-genererad snarare än skriven av en människa.",True
339,formal,mistral,human_like,False,Den här kandidatuppsatsen undersöker hur design och arkitektur påverkar upplevelsen av balett och opera i några av värld...,AI,72,"Texten är formellt hållen men uppvisar upprepade konstruktioner som 'hur' i nästan varje mening, generella fraser och en mallartad struktur utan personlig variation. Den saknar ämnesspecifika nyanser eller individuella formuleringar, vilket är typiskt för AI-genererad akademisk text.",True
340,formal,mistral,detector_evasive,False,Denna kandidatuppsats undersöker design och arkitektur i operahus med fokus på Kungliga Operan. Studien analyserar hur o...,AI,92,"Texten är mallartad och upprepar ämnesord som operahus, balett och opera med korta, likartade meningar. Språklig variation saknas och formuleringarna är generiska, exempelvis 'visar hur', 'är känd för'. Strukturen följer ett förutsägbart mönster utan analys eller kritiskt resonemang. Inga typiska akademiska markörer, källhänvisningar eller nyanserade slutsatser finns.",True
341,formal,human,human,True,"Utmärkande för morgondagens IS är att integrera befintliga resurser med nya IS (Lindencrona 2000), dvs att vidareutveckl...",MÄNNISKA,82,"Texten har en autentisk akademisk prägel med specifik referens till Lindencrona 2000 och fackspråkliga begrepp som VAD-fasen. Formuleringarna är delvis stela och innehåller små egenheter, exempelvis bindestreck i 'intervju-undersökning' och 'litteratur-survey', samt en något ovanlig meningsrytm. Detta tyder på mänskligt skrivande snarare än AI:s jämna, polerade malltext. Strukturen är logisk men i",True
342,formal,gpt-5.2,baseline,False,"Uppsatsen behandlar vidareutveckling av informationssystem med fokus på den tidiga analysdelen, den så kallade VAD-fasen...",AI,75,"Texten är formellt korrekt och väldisponerad, men saknar språklig variation och personlig röst. Den bygger på generiska akademiska fraser som 'syftet är att', 'centralt i arbetet' och 'sammanfattningsvis bidrar uppsatsen med en strukturerad bild'. Meningarna är jämnt långa, och aktiviteterna radas upp utan konkreta exempel eller reflektioner, vilket ger ett mallartat intryck som är typiskt för AI-",True
343,formal,gpt-5.2,human_like,False,Den här uppsatsen behandlar vidareutveckling av informationssystem med särskilt fokus på den så kallade VAD-fasen – den ...,AI,85,"Texten är mycket strukturerad med tydlig uppräkning av aktiviteter, genomgående formella formuleringar och en sammanfattande slutsats. Språket saknar personlig prägel och variation i meningsbyggnaden. Frasen 'i sammanfattning identifieras' känns onaturlig och tyder på AI-generering eller översättning. Abstraktet är informativt men något mallartat.",True
