thread_id,thread_title,question,post_date,comment
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-21,"Jag använder alla ord du nämner ovan. Mest i skrift skulle jag tro men även när i tal. Jag gillar att nyttja äldre eller mer ovanliga ord men att också blanda in moderna ord och uttryck."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-21,"Använder gärna dessa uttryck i skrift, dock mestadels i jobbet och här på FB, och således icke så ofta i andra sammanhang. I jobbet är det yrkesspråkbruk, här på FB tycks det reta vissa användare, vilket gläder mig."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-21,"
...eller rimkonstruktionen""Icke, sa Nicke"". Men""icke"" är inte alldeles utdött i modern svenska även utanför fasta sammansättningar. En hel del folk använder det för att markera emfas. Och emfatiska negationer finns det ett visst generellt behov av.
Då lever nog""ej"" med ett bräckligare liv i modern svenska. Det har nog enbart allitterationen i sammansättningen""eller ej"" att tacka för att den fortfarande används i spontant tal."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-21,"Ordet 
dock
 använder jag mig av ofta i såväl skirft som tal. Väldigt användbart ord!"
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-21,"""Det är ej heller...""
Eljest då? Är det någon mer än jag som faktiskt använder eljest i skrift?"
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-21,"
Det händer ja. Språket har ett kulturhistoriskt värde och äldre språk är vackrare än modernt språk. Läs Harry Martinson ex vis, en fröjd."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-22,"Lustigt talande är ju hur här på Flashback man så sällan ser just dessa ord felstavade. Det är svårt att bedöma/undvika tangentmissar vid sökning, men""dåck"": 6 träffar""even om"": 6 träffar""äljäst"" ger 1 träff med forumegen sökare, men på detta inlägg: 
http://www.flashback.org/showthread.php?p=281617#post281617
. Kanske avses föregående inläggs""säljas av [...] Ha det bäst..""? 
__________________________________________________  
Några relaterade trådar:
Flashback syndromet.
Någon här som använder ordet dock i vardagligt tal?
Varför används""dock"" så mycket på FB?
Alternativ till""dock""?"
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-22,"som många sagt använder man ordet dock mer i text, det är väl för att få en liten handvändning och läsaren kan bli lite mer uppmärksam?
fast skulle man använda det i tal så skulle det just låta som ett tal eller som en liten monolog man tränat in."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-22,"Använder således och dock väldigt mycket i jobbet. Privat använder jag dem beroende på språkkunskapen samt läsförståelsen hos läsaren.
Mitt svar på din fråga- tycker man ska använda sig av dem beroende på ovan."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-22,"""Dock"" är ju ett livsviktigt ord! I talspråk kan man väl klara sig utan det om man vill, men i skriftspråk måste man ju variera sig... Varje gång det man talar om skall ta en ny""vändning"" så brukar man ju mer eller mindre ställas inför valet om man skall använda""men"" eller""dock""... Att bara ha två ord till sitt förfogande gör redan att man måste kämpa för att inte använda ett fattigt och enformigt språk och man måste ta alla chanser att lägga in""däremot"" och""till trots"" direkt man får det att passa in..."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-22,"
Visst. Jag kan nog till och med tänka mig att använda det i tal, om än inte i snabb dialog. Men så är jag också till största delen uppvuxen i Västerbotten, där ordet var fullt levande talspråk i min barndom."
643744,"Icke, således, dock m.m. använda sig av dessa?","Jag har tänkt på en sak ett tag nu. Det finns väldigt många ord som är på väg att försvinna. Till exempel dock, icke och således. Det jag undrar är om dessa ord är rätta att använda i skrift nu för tiden? När är de rätta/ej rätta att använda, till exempel i skoluppsatser? E-mail? Debattinlägg i tidningar? I böcker? Fler ord som är/inte är okej att använda längre? Stör ni er på vissa äldre ord som används av många som ni inte tycker borde vara tillåtna? Motivering med tack.",2008-03-22,"Ej, således, dock etc använder jag i skrift i princip varje arbetsdag."
1750694,Vad är det som läker en skada?,"Som rubriken lyder så undrar jag verkligen vad det är som vi har som gör att vi läker från en skada. Mina skador som jag får läks tydligen jättedåligt/långsamt. Jag vet att det är normalt att det läker långsamt men för min del så tar det enormt mycket mer tid och att det ibland inte ens går över. Ett gott exempel, stukade foten lätt för en månad sedan och fortfarande kan jag känna att det sitter kvar lite. Detta var bara ett exempel av dussintals.
Varför jag har det så beror nog på att jag är reumatiker, men jag tar medicin mot det varje vecka så jag känner inget från min reumatism längre. Jag tror att jag har brist på något som bidrar till läkeprocessen. Vad kan det vara? 
Samt påfrestningar(även lätta) t.ex. på axlarna när man t.ex. ska träna vaderna eller träna benpress så blir det röda märken på axlarna(inte röd hudfärg, men det ser ut som""ut/inslag"" av sugmärken
  som man får på halsar av tjejer. Mer som att blodet har trängt ut eller brustit(nej jag känner ingenting när jag får/rör det).",2011-12-25,"Det är ett mycket komplicerat system som ansvarar för läkningsprocessen, och VAD som ska läkas. Det går inte peka på en sak som är viktigast eller som det kan finnas brist av. Läkningsprocessen har både faktorer som är påverkningsbara och de som inte är det."
1750694,Vad är det som läker en skada?,"Som rubriken lyder så undrar jag verkligen vad det är som vi har som gör att vi läker från en skada. Mina skador som jag får läks tydligen jättedåligt/långsamt. Jag vet att det är normalt att det läker långsamt men för min del så tar det enormt mycket mer tid och att det ibland inte ens går över. Ett gott exempel, stukade foten lätt för en månad sedan och fortfarande kan jag känna att det sitter kvar lite. Detta var bara ett exempel av dussintals.
Varför jag har det så beror nog på att jag är reumatiker, men jag tar medicin mot det varje vecka så jag känner inget från min reumatism längre. Jag tror att jag har brist på något som bidrar till läkeprocessen. Vad kan det vara? 
Samt påfrestningar(även lätta) t.ex. på axlarna när man t.ex. ska träna vaderna eller träna benpress så blir det röda märken på axlarna(inte röd hudfärg, men det ser ut som""ut/inslag"" av sugmärken
  som man får på halsar av tjejer. Mer som att blodet har trängt ut eller brustit(nej jag känner ingenting när jag får/rör det).",2011-12-27,"Läker man snabbare om man är skadad på ett ställe än ifall man är skadad på två samtidigt? T.ex. att man fått ett köttsår i låret jämfört med två köttsår i båda låren (såren är exakt likadana)?"
1750694,Vad är det som läker en skada?,"Som rubriken lyder så undrar jag verkligen vad det är som vi har som gör att vi läker från en skada. Mina skador som jag får läks tydligen jättedåligt/långsamt. Jag vet att det är normalt att det läker långsamt men för min del så tar det enormt mycket mer tid och att det ibland inte ens går över. Ett gott exempel, stukade foten lätt för en månad sedan och fortfarande kan jag känna att det sitter kvar lite. Detta var bara ett exempel av dussintals.
Varför jag har det så beror nog på att jag är reumatiker, men jag tar medicin mot det varje vecka så jag känner inget från min reumatism längre. Jag tror att jag har brist på något som bidrar till läkeprocessen. Vad kan det vara? 
Samt påfrestningar(även lätta) t.ex. på axlarna när man t.ex. ska träna vaderna eller träna benpress så blir det röda märken på axlarna(inte röd hudfärg, men det ser ut som""ut/inslag"" av sugmärken
  som man får på halsar av tjejer. Mer som att blodet har trängt ut eller brustit(nej jag känner ingenting när jag får/rör det).",2011-12-27,"
flipper123
Det beror på hur starkt immunförsvaret är. Är du frisk så spelar inte flera mindre skador så stor roll på tiden. Förutsatt att du gör vad du kan för att optimera läkningen."
1750694,Vad är det som läker en skada?,"Som rubriken lyder så undrar jag verkligen vad det är som vi har som gör att vi läker från en skada. Mina skador som jag får läks tydligen jättedåligt/långsamt. Jag vet att det är normalt att det läker långsamt men för min del så tar det enormt mycket mer tid och att det ibland inte ens går över. Ett gott exempel, stukade foten lätt för en månad sedan och fortfarande kan jag känna att det sitter kvar lite. Detta var bara ett exempel av dussintals.
Varför jag har det så beror nog på att jag är reumatiker, men jag tar medicin mot det varje vecka så jag känner inget från min reumatism längre. Jag tror att jag har brist på något som bidrar till läkeprocessen. Vad kan det vara? 
Samt påfrestningar(även lätta) t.ex. på axlarna när man t.ex. ska träna vaderna eller träna benpress så blir det röda märken på axlarna(inte röd hudfärg, men det ser ut som""ut/inslag"" av sugmärken
  som man får på halsar av tjejer. Mer som att blodet har trängt ut eller brustit(nej jag känner ingenting när jag får/rör det).",2011-12-28,"Syftar då på individer, t.ex. jag läks sämre än vad vanligtvis andra gör. En lätt vanlig skada som kanske går ut på någon vecka kan ta någon månad för mig."
1750694,Vad är det som läker en skada?,"Som rubriken lyder så undrar jag verkligen vad det är som vi har som gör att vi läker från en skada. Mina skador som jag får läks tydligen jättedåligt/långsamt. Jag vet att det är normalt att det läker långsamt men för min del så tar det enormt mycket mer tid och att det ibland inte ens går över. Ett gott exempel, stukade foten lätt för en månad sedan och fortfarande kan jag känna att det sitter kvar lite. Detta var bara ett exempel av dussintals.
Varför jag har det så beror nog på att jag är reumatiker, men jag tar medicin mot det varje vecka så jag känner inget från min reumatism längre. Jag tror att jag har brist på något som bidrar till läkeprocessen. Vad kan det vara? 
Samt påfrestningar(även lätta) t.ex. på axlarna när man t.ex. ska träna vaderna eller träna benpress så blir det röda märken på axlarna(inte röd hudfärg, men det ser ut som""ut/inslag"" av sugmärken
  som man får på halsar av tjejer. Mer som att blodet har trängt ut eller brustit(nej jag känner ingenting när jag får/rör det).",2011-12-29,"
Syftar du på när du kör knäböj? Med en stång på nacken trapsen och att denna lämnar märken?
Jag har också det tror itne de beror på något, tror det är vanligare än man tror. Hur mycket kör du med i vikter i böjen kanske också spelar in."
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-15,"
Juan-les-Pins. På rivieran men ændå inte lika dyrt som Cannes, Nice, St.Tropez, Antibes o.s.v. Staden ær rætt liten (och øversiktlig), vældigt mysig, har fina stræder och det ær lætt att ta sig dit från både Cannes och Nice (ca 1 timme från Nice med tåg eller bil). Ær du och din kamrat ute efter mer party (och inte vill åka till Paris) kan jag rekommendera Marseille (dock en del engelsmæn)."
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-15,"Vad tycker du är vackert då? Folk är olika. En del gillar kusten och tycker det är fint. Andra föredrar""landsbygden"" dvs skog, öppna landskap osv. Kan rabbla exempel i evigheter. 
Är det bara hotell som inte ska vara för dyrt, eller gäller det resan också? Syftar främst på flyg och transport till den platsen om det inte ligger särskilt nära närmsta internationella flygplats."
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-15,"Res nagonstans i Provence, t.ex. omradet Grasse eller on Porquerolles ar mycket vackra och inte dyrt jamfort med St Tropez, Cannes o.s.v."
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-15,"
Hej! Vi tycker om att se på kusten först och främst! Men det ska ändå vara en stad man kan shoppa i! 
Jag tänker mest att hotellet inte ska vara dyrt!
tack! "
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-15,"
Franska rivieran är ju ganska välkänd och kanske passar er? Det går ju flyg till Nice, så ni kan ju börja där. Andra möjliga städer kan vara Cannes och St Tropez. Också möjligt att endast göra dagsutflykter dit. 
Det går att hitta billiga hotell där också, även om städerna (särskilt St Tropez) är kända för jetsetliv och lockar till sig rika människor (och många av dem är kända).  
Ser att du fick tips om Provence, vilket är regionen som franska rivieran ligger i. Jag är inte särskilt insatt i övriga Provence, men det kan ju vara värt ett besök ändå. Grasse som var ett tips från KEB ligger tex inte vid kusten. Men om kusten och enbart billigt hotell (och inte övrig prisnivå), så skulle jag nog rekommendera franska rivierans kustremsa i första hand."
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-16,"Nice hade passat er! Franska rivieran är överlag något dyrare än Sverige, men Nice är en storstad (Frankrikes 5:e största) så där hittar du det mesta, även billiga hotell. 100 meter från stranden, vid Lenval-sjukhuset finns hotellkedjan Etap där du kan få ett rum för 55/natt. Prisvärt med tanke på läget. Hela Cote d'Azur har mycket fin natur och nästan varje liten by är värd att besöka. Några favoriter är St Paule de Vence, Antibes och Villefranche sur mer. 
När ska ni åka?"
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-16,"
Hej!Tack! Det låter helt fantastiskt! Vi ska antingen åka nu i Juli eller nästa sommar! "
2102612,Vackert ställa att åka till i Frankrike?,"Hej! 
Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till? 
Något ställe där det inte är allt för dyrt med hotell, helst! 
Tack i förhand!",2013-03-16,"
Det låter bra. Fråga på om det är något mer du undrar över."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-19,"Juristkåren består väl mest av advokater men dom andra till exempel nämdemän ska vara neutrala och opartiska. Advokaten gör allt han kan för att få den åtalade frikänd bara för att han ska få mera pengar. Vet inte om jag har rätt där Vet inte om åklagare får pengar per fälld person men hoppas innerligt att det inte är så. Men åklagare kan ändå vara mycket mer korrupta eftersom de är anställda av staten och det staten vill gör dom. Vi kan t.ex ta Thepiratebay razzian då en åklagare beordrade husrannsakan utan bevisgrund. Thepiratebay har visat hur laglig sidan är och därför var det bara för att sabotera.
			Spoiler
			
		Dom som vill ge konstruktiv kritik på detta inlägg får göra det men ni som bara vill sätta dit mig kan låta bli. Detta är inget ämne jag kan mycket om"
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-19,"
Rent medialt känns det väl som att Advokater har högre anseende.
MEn av erfarenhet så har jag märkt att majoriteten av brottsmåls advokaterna är riktiga kufer medan åklagarna är socialt kompetenta, slipade och ser proffsiga ut.
Vissa advokater ser ut som lodisar, även i rätten."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-19,"
Vissa advokater är även lodisar :P
Seriöst nu: Advokater är enligt mig mer lömska och gör allt för att fria den dom företräder även om dom är säkra på att han är skyldig. Visst är det bra att dom gör allt dom kan för att befria fången för han skulle faktiskt kunna vara oskyldig men dom har en tendens att gå in i grå zonen ibland."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-19,"Då och då publiceras listor över statusen på vissa yrken. Domare brukar landa topp 3, advokat topp 5 och åklagare topp 10 i.a.f. Min erfarenhet är tvärtemot Arkies, jag har upplevt många allmänt konstiga åklagare. Många advokater är dock rent ut sagt undermåliga, vilket ofta påpekas av domarkåren."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-19,"
Juristkåren består till en majoritet av jurister som sitter på myndigheter och vänder papper - indragna körkort, offentliga upphandlingar, plan- och byggärenden osv 
En minoritet av advokaterna jobbar med straffrätt. Och de får ingen bonus för frikännanden - i alla fall inte om de är offentliga försvarare.
Nej, det är så klart inte så."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-20,"
Nämndemän är mycket sällan jurister...."" RB 4 kap.
6 § Valbar till nämndeman är varje svensk medborgare, som är folkbokförd i kommunen eller, i fråga om nämndeman i hovrätt, i länet eller den del därav som hör till hovrätten, och som inte är underårig eller har förvaltare enligt 11 kap. 7 § föräldrabalken. 
Den som är lagfaren domare, anställd vid domstol, åklagare, polisman eller advokat eller annan som har till yrke att föra andras talan inför rätta får inte vara nämndeman.
Ingen får samtidigt vara nämndeman i hovrätt och tingsrätt.
Till nämndeman bör endast den utses som med hänsyn till omdömesförmåga, självständighet, laglydnad och övriga omständigheter är lämplig för uppdraget.
Den som fyllt sextio år eller uppger något giltigt hinder är inte skyldig att ta emot uppdrag som nämndeman. Den som har avgått som nämndeman är inte skyldig att ta emot nytt uppdrag förrän efter fyra år.
Domstolen prövar självmant den valdes behörighet."""
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-20,"
Kan inte annat än instämma. Minns ett flertal tillfällen där advokaten knappt kan hålla sig för skratt när exempelvis en åklagare har""tappat bort material"", kommer med hypoteser som hör snarare hemma i""En ding ding värld"" än i en rättegångssal eller fastnar i någon segdriven dialog som får honom att framstå som en komplett idiot.
Öh, så mitt svar tordes alltså bli Advokat på frågan som löd "
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-20,"Det är alltid trist att jobba som tjänsteman åt staten. Alla omöjliga regler ska följas med ofattbar byråkrati och låg effektivitet som följd. Arbetet är mer rituellt än praktiskt. Travarna med ogjort arbete växer hastigt i inkorgen. Nästan all arbetstid går åt till meingslös administration, sen sekreterarna drogs in. De smartaste kollegorna hoppar av och flerdubblar sina inkomster som nyblivna advokater eller privata skattejurister med unika insikter i systemet. Själv hotas man av degradering bara för att kvinnor, invandrare, HBT-personer och norrlänningar plötsligt ska kvoteras in. Åsså eländet med att bli utlokaliseras till Arvidsjaur av arbetsmarknadspolitiska skäl...
Det enda som är bra är de korta arbetstiderna. Man har typ 30 timmars arbetsvecka och förutom 6 veckors semester så har man 6 veckors betald utbildning per år. Mest miljökurser om att man ska släcka lyset på kvällen och sopsortera kaffemuggarna av plast. Dessutom invänder inget mot att man sjukskriver sig långa perioder. Vidare kan man sitta helt säkert kvar på jobbet livet ut, ja till pensionering vid 55 år, helt oavsett vad man egentlgien presterar, bara man inte bryter mot alla omöjliga regler.
Det är väl bra att de gör sitt jobb, och att de vet att det är domstolen som dömer, inte advokaten? En som dömts utan bra advokat, dennes skuld kommer att ifrågasättas mer än den som dömts trots advokat som gjort ett mycket bra jobb."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-20,"
Kanske inte bonus men det är nog fan så mycket lättare att få nya klienter om man har ett bra register bakom sig."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-20,"
Tingsrätterna utser försvarsadvokater i de allra flesta fall. Jag jag tror inte de har några tabeller med vinster och förluster. De som jobbar med straffrätt har nog inget som helst problem att fylla sin kalender oavsett deras vinster/förluster statistik."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-20,"
TTK har helt rätt. Verkligheten ser ut så att tingsrätten ringer upp advokatbyrån och frågar om de vill ha ett ringa misshandelsfall om en timme. Den största majoriteten av alla misstänkta brottslingar tilldelas med andra ord en advokat de aldrig träffat tidigare. Advokaten får papprena, läser igenom, träffar klienten och sen är det dags för rättegång. Därav kanske åsikten som någon skribent hade, att advokaterna är""kufer""."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-25,"Hmmm. Någon som vet hur vanligt det är med gamla åklagare som sadlat om till advokater? Att ha arbetat för andra sidan borde ge bra insikter, att kunna åklagarens tänk utan och innan."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-27,"
Har ingen statistik men det måste sägas vara relativt vanligt, i varje fall förekommande, att personer""byter sida"". Detta gäller främst advokater som tar steget till domare skulle jag tro. Jag tror däremot inte att det ger speciella fördelar om man som advokat varit gammal åklagare, man behöver inte""tänka som en åklagare"" för att kunna försvara sin klient på ett bra sätt."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-27,"
Anna Lindhs mördare hade en gammal åklagare som försvarare och det gick ju inte så bra. Fast Mikael Nilsson är en skicklig advokat som är känd för att använda sina kunskaper som f.d. åklagare när han försvarar sina klienter. Att göra rekonstruktionsvideor är hans specialitet vad jag har hört.
Vad gäller vilket yrke som har högst status beror det väl på personliga preferenser."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-27,"
Jag råkar personligen veta att Peter Ahltin är en utmärkt försvarare. Det kändes rätt klart på förhand att den misstänkte skulle dömas; i vissa fall kan det inte anses skäligt att en advokat""ska"" få sin klient frikänd, utan då är det mer att tillvarata klientens generella intressen, att hans rättigheter inte inskränks o.s.v."
389823,Högst status? Advokat vs Åklagare,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,2006-10-27,"
Nu var det ju inte PA jag avsåg i mitt inlägg utan den senaste försvararen nämligen MN. Trodde det var allmänt känt att han tilläts byta försvarare i HD.
PA har mig veterligen aldrig varit på andra sidan."
926488,Canon EOS 40D - Mitten av på/av-knappen?,"Har fått mitt Canon EOS 40D-hus nu och jag undrar lite grejer.
1. Vad händer när man har på/av-reglaget i mitten? Det finns nämligen tre lägen: Av, på och i mitten. Känner mig helt förvirrad.
2. När man ska ta bilder så kan man välja mellan: Ta en bild per klick, ta konternuerligt med bilder sålänge knappen hålls nere eller använda självutlösaren. Men det finns även ett annat läge där man kan ta konternuerligt med bilder men jämte den""loggan"" för att ta konternuerligt med bilder så är det ett""
H"" jämte. Vad menas med det?
3. När man ska välja bildkvalité så står det t.ex.""S"",""L"" och liknande där L är den högsta kvalitén för att fota i jpeg. Men vad menas med att det ser ut som en trappa jämte bokstaven eller en kurva, typ?
Vad är det för skillnad mellan en bild tagen med""L"" och med en sådan""trappa"" jämte och att ta en bild i""L"" fast med en kurva jämte?",2009-05-29,"RTFM...
Allt står i manualen
mittenläget ger inte lika många inställningsmöjligheter på automatlägen
h står för high speed, jävligt snabb seriebildstagning
trappan på L innebär stor bild i antal pixlar men inte samma storlek i Mb"
